Frequency,Prominence,Section,Scored Labels
-0.394050596683539,-0.271215979758977,2,1.03922748548261
1.91709659794133,-1.17439277870564,0,0.0813524758169201
-0.702203555966854,0.316437781229071,1,1.30190663929777
-0.471088836504368,-1.20887248238939,0,0.791612175064186
-0.702203555966854,1.78681891334264,1,1.72663581548342
-0.702203555966854,0.647271039418732,1,1.39746998279888
-0.702203555966854,1.01974033428224,1,1.50506016694006
-0.394050596683539,0.0462950041197074,2,1.1309426031942
1.14671419973304,-1.18875933908337,0,0.309531435526628
1.45486715901635,-1.11152733491546,0,0.238908869710745
-0.702203555966854,3.11471828402856,1,2.11020820596843
-0.471088836504368,0.309461581312583,2,1.23019286816909
1.60894363865801,-1.13348115338057,0,0.186101599251238
-0.394050596683539,-0.0490503774414076,2,1.10340146812444
1.91709659794133,-1.11829053667733,0,0.0975579741863134
1.45486715901635,-1.12387059653713,0,0.235343438119224
-0.702203555966854,1.26485249890761,1,1.575862413705
-0.394050596683539,-1.02375233812462,0,0.821852452195191
-0.394050596683539,1.39471658325166,2,1.52044296738373
-0.394050596683539,0.155625661382754,2,1.16252347632769
-0.471088836504368,0.0589275032551503,2,1.15782446636104
-0.394050596683539,-0.0102592080803171,2,1.11460655029408
-0.471088836504368,-0.121043422802379,2,1.10583869104583
-0.394050596683539,0.0719392410470861,2,1.1383501082187
-0.394050596683539,-1.12984421125483,0,0.79120712297377
-0.394050596683539,1.53825678739699,2,1.5619054911639
-0.702203555966854,0.638718864773236,1,1.39499963139648
1.8400583581205,-1.13506456422975,0,0.115945570403024
1.91709659794133,-1.09470168098429,0,0.104371768941191
1.22375243955387,-1.09172437047602,0,0.314327735396193
-0.394050596683539,0.116123771086375,2,1.15111309778234
1.53190539883718,-1.11791789605915,0,0.213830031027234
1.45486715901635,-1.10162038242281,0,0.241770557526793
-0.471088836504368,0.272140345409485,2,1.21941238586205
-0.471088836504368,-1.15908913660807,0,0.805992419056484
-0.471088836504368,-1.18899136140347,0,0.797354966476273
-0.779241795787683,0.533530103075365,1,1.38784805523392
-0.471088836504368,-1.17594394888667,0,0.801123796644579
1.53190539883718,-1.14614926161319,0,0.205675217032086
-0.31701235686271,0.645870282158637,2,1.28090094776311
-0.702203555966854,1.34902672308645,1,1.60017668713434
1.14671419973304,-1.13687394042735,0,0.324518871196152
-0.779241795787683,1.75725458604432,1,1.74132885023195
-0.394050596683539,-0.033743190581906,2,1.10782304884427
-0.394050596683539,0.558581765145852,2,1.27891997397879
-0.31701235686271,0.805969289779272,2,1.32714658988252
-0.702203555966854,0.874364314519897,1,1.46306735585029
-0.394050596683539,0.422072217988325,2,1.23948830130604
1.53190539883718,-1.11569493721701,0,0.214472147181406
-0.702203555966854,0.117356851787814,1,1.24440081491718
-0.702203555966854,1.00703918085705,1,1.50139135596781
-0.702203555966854,0.57759335549938,1,1.37734312953393
1.14671419973304,-1.0183120286584,0,0.358766252377
-0.471088836504368,-0.441957024160839,2,1.01314070509179
-0.702203555966854,1.638029088888,1,1.68365690465192
-0.31701235686271,-1.12618526574548,0,0.769031149804916
-0.394050596683539,1.03566381769954,2,1.41672823520343
1.91709659794133,-1.13477272643274,0,0.0927969862195479
1.45486715901635,-1.18572029724427,0,0.217477748839798
-0.31701235686271,0.544452500811318,2,1.251605760426
1.22375243955387,-1.09762521611735,0,0.312623237662031
1.53190539883718,-1.15702311507676,0,0.202534233566862
1.76302011829967,-1.14329413949775,0,0.136801287367794
1.8400583581205,-1.15677800937871,0,0.109673500210575
1.68598187847884,-1.15953577463355,0,0.155342668604988
-0.394050596683539,-0.232998367755987,2,1.05026689187004
-0.702203555966854,0.583538301306427,1,1.37906036588847
1.8400583581205,-1.13906734152486,0,0.114789342085158
1.22375243955387,-1.07176431204353,0,0.320093328404358
-0.702203555966854,2.20167516581568,1,1.84646974867261
-0.31701235686271,-1.15798912936948,0,0.759844396451297
-0.702203555966854,0.925528893334991,1,1.47784657800937
-0.471088836504368,-0.388782134601908,2,1.02850061861548
-0.702203555966854,0.843507911193744,1,1.45415428258069
-0.394050596683539,0.0783178292068163,2,1.14019260499396
1.8400583581205,-1.17576171174927,0,0.104189934016271
1.60894363865801,-1.11853088083172,0,0.190420082945529
-0.702203555966854,0.123741843724252,1,1.24624516146509
-0.702203555966854,1.40435831250258,1,1.61615957747242
1.45486715901635,-1.08886740549044,0,0.245454338056957
-0.702203555966854,1.19621128823943,1,1.55603495249596
-0.702203555966854,0.318288830059546,1,1.3024413268204
-0.702203555966854,0.854394336676025,1,1.45729889755548
-0.702203555966854,1.11372120598228,1,1.5322071544405
-0.394050596683539,0.00220796354972392,2,1.11820777409935
-0.394050596683539,1.56347308157771,2,1.56918938213606
1.53190539883718,-1.09209486571793,0,0.22128918169498
-0.702203555966854,0.764600661734071,1,1.43136140913712
1.45486715901635,-1.12685737534498,0,0.23448068758822
-0.471088836504368,0.44629819766481,2,1.26971901691106
-0.394050596683539,0.306348797306731,2,1.20606083678137
-0.394050596683539,0.228137087193173,2,1.1834688744125
-0.394050596683539,0.0499218078752902,2,1.131990229104
-0.394050596683539,0.543689170717369,2,1.2746181509856
-0.702203555966854,-0.393373848853118,1,1.09687292231962
1.53190539883718,-1.14183948606984,0,0.206920123795436
-0.702203555966854,3.00403097434175,1,2.07823545493762
-0.394050596683539,0.852544595032407,2,1.36383305388716
-0.702203555966854,0.202956826680613,1,1.26912692573545
1.68598187847884,-1.11541815288153,0,0.168086331273639
-0.471088836504368,0.109987077592991,2,1.17257335729229
1.91709659794133,-1.16593857312985,0,0.0837945282148247
-0.702203555966854,0.844944248656851,1,1.45456917802113
1.60894363865801,-1.13493232480657,0,0.185682418923903
-0.702203555966854,0.712253329789209,1,1.41624054102553
-0.31701235686271,-1.05694056553234,0,0.789032932903477
-0.394050596683539,0.215349476981972,2,1.17977508983395
-0.471088836504368,0.224747907359208,2,1.20572277115543
1.37782891919552,-1.20926610681051,0,0.23390927167307
1.45486715901635,-1.12116929225633,0,0.236123727471932
1.22375243955387,-1.15079622603024,0,0.297264444799398
-0.702203555966854,0.957683382133665,1,1.4871346117306
-0.394050596683539,-0.137338389519485,2,1.0778989002405
-0.394050596683539,0.394578290339968,2,1.23154650105769
1.53190539883718,-1.10950055887311,0,0.216261433750394
-0.702203555966854,0.126608132781543,1,1.2470731077461
1.76302011829967,-1.08290999253044,0,0.154243641894768
-0.471088836504368,-0.408656160156539,2,1.02275987676498
-0.702203555966854,0.81121207166309,1,1.44482541877899
-0.394050596683539,-0.555532124116172,2,0.957100913581128
-0.394050596683539,0.503476327483619,2,1.26300240904922
1.60894363865801,-1.15094150671048,0,0.181058062358826
-0.394050596683539,0.139092151933248,2,1.15774766433271
-0.702203555966854,-0.404649467230822,1,1.09361588643963
-0.702203555966854,-0.0321380524279725,1,1.2012182371999
1.68598187847884,-1.10757345443679,0,0.170352323563045
-0.394050596683539,0.847562343958683,2,1.36239389818265
1.53190539883718,-1.10738189521138,0,0.21687342356175
-0.394050596683539,1.48534738975793,2,1.54662226671214
-0.471088836504368,-0.217917190154809,2,1.07785607177592
-0.702203555966854,0.146081863815131,1,1.25269822191448
1.45486715901635,-1.1144185912679,0,0.238073711463749
-0.394050596683539,-0.244925505426369,2,1.04682166039478
1.53190539883718,-1.08674946491137,0,0.222833235567384
-0.702203555966854,0.341565686664186,1,1.30916499860451
-0.702203555966854,1.332447396305,1,1.59538764050431
1.45486715901635,-1.12368930924562,0,0.235395804135283
-0.702203555966854,1.36628807442655,1,1.60516274100459
-0.702203555966854,1.13897743692709,1,1.53950258140733
-0.702203555966854,0.915553083543373,1,1.4749650003136
1.14671419973304,-1.22218801652814,0,0.299875344107878
1.45486715901635,-1.17979819582975,0,0.219188386442623
-0.394050596683539,0.478143884127754,2,1.25568496763059
-0.471088836504368,-1.08806843644152,0,0.826507211320248
-0.394050596683539,-1.16291240917938,0,0.781655158414586
1.37782891919552,-1.16447527999925,0,0.246847394012055
-0.394050596683539,0.110504455707215,2,1.14948992189985
-0.779241795787683,0.484332220785171,1,1.37363692618797
-0.394050596683539,0.405580972494515,2,1.2347246975302
-0.394050596683539,0.344294336013983,2,1.21702165302354
-0.702203555966854,0.793231576869022,1,1.43963163563358
-0.702203555966854,0.479053590566558,1,1.34887927600142
-0.471088836504368,-0.357970144991068,2,1.03740086269386
